Datetime,WS0202,WS0203,WS0204,WS0205,WS0206,WS0207,WS0208
2023-04-28,21.9,86.2,9.2,178.8,,21.6,
2023-04-29,22.1,86.6,,178.8,101.4,,22.0
2023-04-30,22.5,86.2,,178.5,,21.7,20.8
2023-05-01,22.4,,9.5,178.6,101.2,21.9,
2023-05-02,22.5,83.9,,,,21.6,21.2
2023-05-03,,84.1,9.6,178.7,101.3,21.9,
2023-05-04,22.5,85.3,9.6,178.5,101.1,22.1,21.1
2023-05-05,22.6,,9.5,,,,
2023-05-06,,86.5,10.0,,,22.9,22.0
2023-05-07,,88.3,,178.7,101.4,22.7,
2023-05-08,22.6,89.6,11.7,179.2,,22.7,22.3
2023-05-09,22.8,89.5,11.8,179.2,101.6,22.9,22.6
2023-05-10,22.5,89.3,11.5,178.7,101.4,,22.8
2023-05-11,22.2,89.2,,,101.8,22.4,22.8
2023-05-12,22.1,89.2,12.3,,102.1,,22.5
2023-05-13,22.0,89.5,12.4,,101.7,21.9,21.8
2023-05-14,22.5,88.8,12.6,,,,21.5
2023-05-15,22.5,87.6,12.4,,,21.5,21.7
2023-05-16,22.3,86.9,12.4,177.4,100.4,,
2023-05-17,,,12.4,177.6,100.7,21.3,21.5
2023-05-18,22.3,86.6,,177.4,100.9,,
2023-05-19,22.3,86.0,,177.0,100.3,21.1,21.3
2023-05-20,22.2,85.9,12.5,,,,
2023-05-21,22.1,86.1,,,100.7,21.2,21.7
2023-05-22,,86.4,12.8,,101.7,,21.6
2023-05-23,,87.6,13.1,178.6,101.7,,22.0
2023-05-24,22.5,89.1,13.7,178.2,101.4,22.1,
2023-05-25,22.8,,,177.6,,21.9,
2023-05-26,,,13.7,178.1,101.3,22.0,21.7
2023-05-27,23.1,90.1,14.2,178.2,101.7,21.8,
2023-05-28,23.4,90.3,14.2,,101.5,,21.5
